カテゴリー,分類群,vernacularName,学名,id,language,locality,countryCode,source,lexicon,contributor,created,taxonID,identifier,parentNameUsageID,kingdom,phylum,class,order,family,genus,specificEpithet,infraspecificEpithet,modified,scientificName,taxonRank,references
絶滅危惧II類（VU）,維管束植物,オゼコウホネ,Nuphar pumila var. ozeensis,198901,ja,Japan,JP,"",Japanese,Takaaki Hattori,2020-02-09T06:17:43Z,https://www.inaturalist.org/taxa/198901,https://www.inaturalist.org/taxa/198901,https://www.inaturalist.org/taxa/198897,Plantae,Tracheophyta,Magnoliopsida,Nymphaeales,Nymphaeaceae,Nuphar,pumila,ozeensis,2012-12-23T03:14:05Z,Nuphar pumila ozeensis,variety,http://www.ubio.org/browser/details.php?namebankID=5895570
絶滅危惧II類（VU）,維管束植物,ネムロコウホネ,Nuphar pumila var. pumila,198900,ja,Japan,JP,"",Japanese,Takaaki Hattori,2020-02-09T06:18:12Z,https://www.inaturalist.org/taxa/198900,https://www.inaturalist.org/taxa/198900,https://www.inaturalist.org/taxa/198897,Plantae,Tracheophyta,Magnoliopsida,Nymphaeales,Nymphaeaceae,Nuphar,pumila,pumila,2012-12-23T03:13:20Z,Nuphar pumila pumila,subspecies,http://www.ubio.org/browser/details.php?namebankID=5895566
絶滅危惧II類（VU）,維管束植物,ヒメコウホネ,Nuphar subintegerrima,707453,ja,Japan,JP,"",Japanese,harum.koh,2018-05-01T11:45:22Z,https://www.inaturalist.org/taxa/707453,https://www.inaturalist.org/taxa/707453,https://www.inaturalist.org/taxa/57849,Plantae,Tracheophyta,Magnoliopsida,Nymphaeales,Nymphaeaceae,Nuphar,subintegerrima,"",2019-02-15T17:31:34Z,Nuphar subintegerrima,species,http://ylist.info
絶滅危惧II類（VU）,維管束植物,エゾベニヒツジグサ,Nymphaea tetragona var. erythrostigmatica,,,,,,,,,,,,,,,,,,,,,,,
絶滅危惧II類（VU）,維管束植物,シマゴショウ,Peperomia boninsimensis,1025930,ja,Japan,JP,"",Japanese,Takaaki Hattori,2020-02-02T07:28:57Z,https://www.inaturalist.org/taxa/1025930,https://www.inaturalist.org/taxa/1025930,https://www.inaturalist.org/taxa/1046306,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Peperomia,boninsimensis,"",2021-02-08T20:19:30Z,Peperomia boninsimensis,species,https://eol.org/pages/52188299
絶滅危惧II類（VU）,維管束植物,キビヒトリシズカ,Chloranthus fortunei,563437,ja,Japan,JP,"",Japanese,Takaaki Hattori,2020-02-04T01:06:21Z,https://www.inaturalist.org/taxa/563437,https://www.inaturalist.org/taxa/563437,https://www.inaturalist.org/taxa/428151,Plantae,Tracheophyta,Magnoliopsida,Chloranthales,Chloranthaceae,Chloranthus,fortunei,"",2019-02-16T10:39:22Z,Chloranthus fortunei,species,http://eol.org/pages/2871947
絶滅危惧II類（VU）,維管束植物,マルバウマノスズクサ,Aristolochia contorta,601633,ja,Japan,JP,"",Japanese,Takaaki Hattori,2020-02-04T01:11:05Z,https://www.inaturalist.org/taxa/601633,https://www.inaturalist.org/taxa/601633,https://www.inaturalist.org/taxa/54464,Plantae,Tracheophyta,Magnoliopsida,Piperales,Aristolochiaceae,Aristolochia,contorta,"",2019-02-16T07:52:47Z,Aristolochia contorta,species,http://eol.org/pages/2872729
絶滅危惧II類（VU）,維管束植物,コウシュンウマノスズクサ,Aristolochia zollingeriana,709005,ja,Japan,JP,"",Japanese,Takaaki Hattori,2020-02-01T08:25:03Z,https://www.inaturalist.org/taxa/709005,https://www.inaturalist.org/taxa/709005,https://www.inaturalist.org/taxa/54464,Plantae,Tracheophyta,Magnoliopsida,Piperales,Aristolochiaceae,Aristolochia,zollingeriana,"",2019-11-01T10:27:11Z,Aristolochia zollingeriana,species,http://eol.org/pages/2872760
絶滅危惧II類（VU）,維管束植物,ナンゴクアオイ,Asarum crassum,892728,ja,Japan,JP,"",Japanese,Takaaki Hattori,2020-02-04T01:18:05Z,https://www.inaturalist.org/taxa/892728,https://www.inaturalist.org/taxa/892728,https://www.inaturalist.org/taxa/52861,Plantae,Tracheophyta,Magnoliopsida,Piperales,Aristolochiaceae,Asarum,crassum,"",2019-05-22T01:08:31Z,Asarum crassum,species,""
絶滅危惧II類（VU）,維管束植物,キナンカンアオイ,Asarum fauriei var. austrokiiensis (in schedule),,,,,,,,,,,,,,,,,,,,,,,
絶滅危惧II類（VU）,維管束植物,ミチノクサイシン,Asarum fauriei var. fauriei,892739,ja,Japan,JP,"",Japanese,Takaaki Hattori,2020-02-04T01:24:42Z,https://www.inaturalist.org/taxa/892739,https://www.inaturalist.org/taxa/892739,https://www.inaturalist.org/taxa/52861,Plantae,Tracheophyta,Magnoliopsida,Piperales,Aristolochiaceae,Asarum,fauriei,"",2019-05-22T01:43:28Z,Asarum fauriei,species,""
絶滅危惧II類（VU）,維管束植物,ミヤマアオイ,Asarum fauriei var. nakaianum,1027044,ja,Japan,JP,"",Japanese,Takaaki Hattori,2020-02-04T01:20:32Z,https://www.inaturalist.org/taxa/1027044,https://www.inaturalist.org/taxa/1027044,https://www.inaturalist.org/taxa/892739,Plantae,Tracheophyta,Magnoliopsida,Piperales,Aristolochiaceae,Asarum,fauriei,nakaianum,2020-02-04T01:20:19Z,Asarum fauriei nakaianum,variety,https://eol.org/pages/47106703
絶滅危惧II類（VU）,維管束植物,フジノカンアオイ,Asarum fudsinoi,880560,ja,Japan,JP,"",Japanese,Takaaki Hattori,2020-02-04T01:26:16Z,https://www.inaturalist.org/taxa/880560,https://www.inaturalist.org/taxa/880560,https://www.inaturalist.org/taxa/52861,Plantae,Tracheophyta,Magnoliopsida,Piperales,Aristolochiaceae,Asarum,fudsinoi,"",2019-05-22T01:49:25Z,Asarum fudsinoi,species,https://eol.org/pages/5104048
絶滅危惧II類（VU）,維管束植物,キンチャクアオイ,Asarum hexalobum var. perfectum,1027049,ja,Japan,JP,"",Japanese,Takaaki Hattori,2020-02-04T01:30:28Z,https://www.inaturalist.org/taxa/1027049,https://www.inaturalist.org/taxa/1027049,https://www.inaturalist.org/taxa/894371,Plantae,Tracheophyta,Magnoliopsida,Piperales,Aristolochiaceae,Asarum,hexalobum,perfectum,2020-02-04T01:30:21Z,Asarum hexalobum perfectum,variety,https://eol.org/pages/50632481
絶滅危惧II類（VU）,維管束植物,ツクシアオイ,Asarum kiusianum var. kiusianum,894546,ja,Japan,JP,"",Japanese,Takaaki Hattori,2020-02-04T01:34:49Z,https://www.inaturalist.org/taxa/894546,https://www.inaturalist.org/taxa/894546,https://www.inaturalist.org/taxa/52861,Plantae,Tracheophyta,Magnoliopsida,Piperales,Aristolochiaceae,Asarum,kiusianum,"",2019-05-26T03:27:38Z,Asarum kiusianum,species,""
絶滅危惧II類（VU）,維管束植物,アケボノアオイ,Asarum kiusianum var. tubulosum,,,,,,,,,,,,,,,,,,,,,,,
絶滅危惧II類（VU）,維管束植物,クワイバカンアオイ,Asarum kumageanum var. kumageanum,894692,ja,Japan,JP,"",Japanese,Takaaki Hattori,2020-02-04T01:35:38Z,https://www.inaturalist.org/taxa/894692,https://www.inaturalist.org/taxa/894692,https://www.inaturalist.org/taxa/52861,Plantae,Tracheophyta,Magnoliopsida,Piperales,Aristolochiaceae,Asarum,kumageanum,"",2019-05-26T13:39:36Z,Asarum kumageanum,species,""
絶滅危惧II類（VU）,維管束植物,イワタカンアオイ,Asarum kurosawae,894694,ja,Japan,JP,"",Japanese,Toshihiro Nagata,2020-01-14T19:08:36Z,https://www.inaturalist.org/taxa/894694,https://www.inaturalist.org/taxa/894694,https://www.inaturalist.org/taxa/52861,Plantae,Tracheophyta,Magnoliopsida,Piperales,Aristolochiaceae,Asarum,kurosawae,"",2020-11-18T17:31:18Z,Asarum kurosawae,species,""
絶滅危惧II類（VU）,維管束植物,アマギカンアオイ,Asarum muramatsui var. muramatsui,896771,ja,Japan,JP,"",Japanese,Takaaki Hattori,2020-02-04T01:39:59Z,https://www.inaturalist.org/taxa/896771,https://www.inaturalist.org/taxa/896771,https://www.inaturalist.org/taxa/52861,Plantae,Tracheophyta,Magnoliopsida,Piperales,Aristolochiaceae,Asarum,muramatsui,"",2019-06-02T02:24:18Z,Asarum muramatsui,species,""
絶滅危惧II類（VU）,維管束植物,ナンカイアオイ,Asarum nipponicum var. nankaiense,1027113,ja,Japan,JP,"",Japanese,Takaaki Hattori,2020-02-04T02:07:09Z,https://www.inaturalist.org/taxa/1027113,https://www.inaturalist.org/taxa/1027113,https://www.inaturalist.org/taxa/452352,Plantae,Tracheophyta,Magnoliopsida,Piperales,Aristolochiaceae,Asarum,nipponicum,nankaiense,2020-02-19T07:55:01Z,Asarum nipponicum nankaiense,variety,https://eol.org/pages/52562518
絶滅危惧II類（VU）,維管束植物,サカワサイシン,Asarum sakawanum var. sakawanum,897903,ja,Japan,JP,"",Japanese,Takaaki Hattori,2020-02-04T02:10:48Z,https://www.inaturalist.org/taxa/897903,https://www.inaturalist.org/taxa/897903,https://www.inaturalist.org/taxa/52861,Plantae,Tracheophyta,Magnoliopsida,Piperales,Aristolochiaceae,Asarum,sakawanum,"",2019-06-05T00:41:02Z,Asarum sakawanum,species,""
絶滅危惧II類（VU）,維管束植物,トクノシマカンアオイ,Asarum simile,880563,ja,Japan,JP,"",Japanese,Takaaki Hattori,2020-02-04T02:14:13Z,https://www.inaturalist.org/taxa/880563,https://www.inaturalist.org/taxa/880563,https://www.inaturalist.org/taxa/52861,Plantae,Tracheophyta,Magnoliopsida,Piperales,Aristolochiaceae,Asarum,simile,"",2020-02-19T07:54:52Z,Asarum simile,species,https://eol.org/pages/5104151
絶滅危惧II類（VU）,維管束植物,タマノカンアオイ,Asarum tamaense,846403,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T00:46:47Z,https://www.inaturalist.org/taxa/846403,https://www.inaturalist.org/taxa/846403,https://www.inaturalist.org/taxa/52861,Plantae,Tracheophyta,Magnoliopsida,Piperales,Aristolochiaceae,Asarum,tamaense,"",2019-03-31T15:58:47Z,Asarum tamaense,species,https://eol.org/pages/5104163
絶滅危惧II類（VU）,維管束植物,ウンゼンカンアオイ,Asarum unzen,970402,ja,Japan,JP,"",Japanese,Takaaki Hattori,2020-02-04T02:18:22Z,https://www.inaturalist.org/taxa/970402,https://www.inaturalist.org/taxa/970402,https://www.inaturalist.org/taxa/52861,Plantae,Tracheophyta,Magnoliopsida,Piperales,Aristolochiaceae,Asarum,unzen,"",2019-11-28T02:56:20Z,Asarum unzen,species,""
絶滅危惧II類（VU）,維管束植物,オニカンアオイ,Asarum yakusimense,,,,,,,,,,,,,,,,,,,,,,,
絶滅危惧II類（VU）,維管束植物,ベニバナヤマシャクヤク,Paeonia obovata,508429,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T00:21:45Z,https://www.inaturalist.org/taxa/508429,https://www.inaturalist.org/taxa/508429,https://www.inaturalist.org/taxa/58228,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Paeoniaceae,Paeonia,obovata,"",2019-11-23T00:50:11Z,Paeonia obovata,species,http://eol.org/pages/2873858
絶滅危惧II類（VU）,維管束植物,マメヒサカキ,Eurya minutissima,,,,,,,,,,,,,,,,,,,,,,,
絶滅危惧II類（VU）,維管束植物,コウライトモエソウ,Hypericum ascyron var. longistylum,,,,,,,,,,,,,,,,,,,,,,,
絶滅危惧II類（VU）,維管束植物,エゾオトギリ,Hypericum yezoense,859612,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T00:15:06Z,https://www.inaturalist.org/taxa/859612,https://www.inaturalist.org/taxa/859612,https://www.inaturalist.org/taxa/52761,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Hypericaceae,Hypericum,yezoense,"",2019-02-03T21:10:29Z,Hypericum yezoense,species,""
絶滅危惧II類（VU）,維管束植物,ダイセツヒナオトギリ,Hypericum yojiroanum,859613,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T00:43:23Z,https://www.inaturalist.org/taxa/859613,https://www.inaturalist.org/taxa/859613,https://www.inaturalist.org/taxa/52761,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Hypericaceae,Hypericum,yojiroanum,"",2019-02-03T21:10:30Z,Hypericum yojiroanum,species,""
絶滅危惧II類（VU）,維管束植物,ナガバノモウセンゴケ,Drosera anglica,52655,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T00:52:56Z,https://www.inaturalist.org/taxa/52655,https://www.inaturalist.org/taxa/52655,https://www.inaturalist.org/taxa/1064197,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Droseraceae,Drosera,anglica,"",2020-07-16T11:04:59Z,Drosera anglica,species,http://www.catalogueoflife.org/annual-checklist/2009/show_species_details.php?record_id=1945587
絶滅危惧II類（VU）,維管束植物,ナガバノイシモチソウ,Drosera indica,191717,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T00:40:35Z,https://www.inaturalist.org/taxa/191717,https://www.inaturalist.org/taxa/191717,https://www.inaturalist.org/taxa/1064189,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Droseraceae,Drosera,indica,"",2020-07-04T18:28:10Z,Drosera indica,species,http://www.catalogueoflife.org/annual-checklist/details/species/id/6300404
絶滅危惧II類（VU）,維管束植物,チドリケマン,Corydalis kushiroensis,,,,,,,,,,,,,,,,,,,,,,,
絶滅危惧II類（VU）,維管束植物,カワチスズシロソウ,Arabis flagellosa var. kawachiensis,,,,,,,,,,,,,,,,,,,,,,,
絶滅危惧II類（VU）,維管束植物,クモイナズナ,Arabis tanakana,,,,,,,,,,,,,,,,,,,,,,,
絶滅危惧II類（VU）,維管束植物,タカチホガラシ,Cardamine kiusiana,1039211,ja,Japan,JP,"",Japanese,Takaaki Hattori,2020-02-21T05:09:51Z,https://www.inaturalist.org/taxa/1039211,https://www.inaturalist.org/taxa/1039211,https://www.inaturalist.org/taxa/49652,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Cardamine,kiusiana,"",2020-02-21T05:09:45Z,Cardamine kiusiana,species,https://eol.org/pages/50151263
絶滅危惧II類（VU）,維管束植物,エゾノジャニンジン,Cardamine schinziana,1039214,ja,Japan,JP,"",Japanese,Takaaki Hattori,2020-02-21T05:24:11Z,https://www.inaturalist.org/taxa/1039214,https://www.inaturalist.org/taxa/1039214,https://www.inaturalist.org/taxa/49652,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Cardamine,schinziana,"",2020-02-24T23:17:58Z,Cardamine schinziana,species,https://eol.org/pages/5143384
絶滅危惧II類（VU）,維管束植物,トモシリソウ,Cochlearia oblongifolia,,,,,,,,,,,,,,,,,,,,,,,
絶滅危惧II類（VU）,維管束植物,クモマナズナ,Draba nipponica,,,,,,,,,,,,,,,,,,,,,,,
絶滅危惧II類（VU）,維管束植物,ミギワガラシ,Rorippa globosa,204397,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T00:46:33Z,https://www.inaturalist.org/taxa/204397,https://www.inaturalist.org/taxa/204397,https://www.inaturalist.org/taxa/54677,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Rorippa,globosa,"",2019-02-15T18:47:54Z,Rorippa globosa,species,http://gobotany.newenglandwild.org/
絶滅危惧II類（VU）,維管束植物,ヒダカミセバヤ,Hylotelephium cauticola f. cauticola,739931,ja,Japan,JP,"",Japanese,Takaaki Hattori,2020-02-27T04:19:30Z,https://www.inaturalist.org/taxa/739931,https://www.inaturalist.org/taxa/739931,https://www.inaturalist.org/taxa/84036,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Hylotelephium,cauticola,"",2019-12-27T20:45:12Z,Hylotelephium cauticola,species,http://eol.org/pages/5545110
絶滅危惧II類（VU）,維管束植物,ムラサキベンケイソウ,Hylotelephium pallescens,739935,ja,Japan,JP,"",Japanese,Takaaki Hattori,2020-02-27T04:20:40Z,https://www.inaturalist.org/taxa/739935,https://www.inaturalist.org/taxa/739935,https://www.inaturalist.org/taxa/84036,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Hylotelephium,pallescens,"",2020-02-19T16:23:26Z,Hylotelephium pallescens,species,""
絶滅危惧II類（VU）,維管束植物,エッチュウミセバヤ,Hylotelephium sieboldii var. ettyuense,739939,ja,Japan,JP,"",Japanese,Takaaki Hattori,2020-02-27T04:22:14Z,https://www.inaturalist.org/taxa/739939,https://www.inaturalist.org/taxa/739939,https://www.inaturalist.org/taxa/734869,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Hylotelephium,sieboldii,ettyuense,2020-02-19T16:23:31Z,Hylotelephium sieboldii ettyuense,variety,""
絶滅危惧II類（VU）,維管束植物,ツガルミセバヤ,Hylotelephium ussuriense var. tsugaruense,739947,ja,Japan,JP,"",Japanese,Takaaki Hattori,2020-02-27T04:24:23Z,https://www.inaturalist.org/taxa/739947,https://www.inaturalist.org/taxa/739947,https://www.inaturalist.org/taxa/739946,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Hylotelephium,ussuriense,tsugaruense,2020-02-19T16:23:36Z,Hylotelephium ussuriense tsugaruense,variety,""
絶滅危惧II類（VU）,維管束植物,チャボツメレンゲ,Meterostachys sikokianus,936795,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T00:48:02Z,https://www.inaturalist.org/taxa/936795,https://www.inaturalist.org/taxa/936795,https://www.inaturalist.org/taxa/936838,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Meterostachys,sikokianus,"",2020-02-19T16:23:50Z,Meterostachys sikokianus,species,https://eol.org/pages/47127506
絶滅危惧II類（VU）,維管束植物,コモチレンゲ,Orostachys malacophylla var. boehmeri,,,,,,,,,,,,,,,,,,,,,,,
絶滅危惧II類（VU）,維管束植物,イワレンゲ,Orostachys malacophylla var. iwarenge,,,,,,,,,,,,,,,,,,,,,,,
絶滅危惧II類（VU）,維管束植物,ゲンカイイワレンゲ,Orostachys malacophylla var. malacophylla,,,,,,,,,,,,,,,,,,,,,,,
絶滅危惧II類（VU）,維管束植物,マツノハマンネングサ,Sedum hakonense,859246,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T01:06:40Z,https://www.inaturalist.org/taxa/859246,https://www.inaturalist.org/taxa/859246,https://www.inaturalist.org/taxa/55735,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Sedum,hakonense,"",2019-02-19T09:52:04Z,Sedum hakonense,species,plantsoftheworldonline.org
絶滅危惧II類（VU）,維管束植物,ウンゼンマンネングサ,Sedum polytrichoides,500919,ja,Japan,JP,"",Japanese,Takaaki Hattori,2020-02-27T04:10:39Z,https://www.inaturalist.org/taxa/500919,https://www.inaturalist.org/taxa/500919,https://www.inaturalist.org/taxa/55735,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Sedum,polytrichoides,"",2019-02-16T00:40:01Z,Sedum polytrichoides,species,http://eol.org/pages/2886936
絶滅危惧II類（VU）,維管束植物,ヤハズマンネングサ,Sedum tosaense,1041796,ja,Japan,JP,"",Japanese,Takaaki Hattori,2020-02-27T04:16:28Z,https://www.inaturalist.org/taxa/1041796,https://www.inaturalist.org/taxa/1041796,https://www.inaturalist.org/taxa/55735,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Sedum,tosaense,"",2020-03-09T20:48:29Z,Sedum tosaense,species,https://eol.org/pages/2903033
絶滅危惧II類（VU）,維管束植物,オオチダケサシ,Astilbe rubra,503240,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T00:18:18Z,https://www.inaturalist.org/taxa/503240,https://www.inaturalist.org/taxa/503240,https://www.inaturalist.org/taxa/51806,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Astilbe,rubra,"",2019-11-23T00:17:20Z,Astilbe rubra,species,http://eol.org/pages/2886987
絶滅危惧II類（VU）,維管束植物,オオクサアジサイ,Cardiandra moellendorffii,932743,ja,Japan,JP,"",Japanese,Takaaki Hattori,2020-02-22T06:45:20Z,https://www.inaturalist.org/taxa/932743,https://www.inaturalist.org/taxa/932743,https://www.inaturalist.org/taxa/83157,Plantae,Tracheophyta,Magnoliopsida,Cornales,Hydrangeaceae,Hydrangea,moellendorffii,"",2020-02-19T17:33:22Z,Hydrangea moellendorffii,species,""
絶滅危惧II類（VU）,維管束植物,キレンゲショウマ,Kirengeshoma palmata,559775,ja,Japan,JP,"",Japanese,hfksw,2018-10-09T04:12:17Z,https://www.inaturalist.org/taxa/559775,https://www.inaturalist.org/taxa/559775,https://www.inaturalist.org/taxa/559776,Plantae,Tracheophyta,Magnoliopsida,Cornales,Hydrangeaceae,Kirengeshoma,palmata,"",2019-02-15T15:36:05Z,Kirengeshoma palmata,species,http://eol.org/pages/2887072
